ADM_name,ISO3,Date,Name,Type
San-marino,SMR,12/24/10,Christmas Eve,Observance
San-marino,SMR,4/22/11,Good Friday,Observance
San-marino,SMR,4/23/11,Holy Saturday,Observance
San-marino,SMR,12/24/11,Christmas Eve,Observance
San-marino,SMR,4/6/12,Good Friday,Observance
San-marino,SMR,4/7/12,Holy Saturday,Observance
San-marino,SMR,12/24/12,Christmas Eve,Observance
San-marino,SMR,3/29/13,Good Friday,Observance
San-marino,SMR,3/30/13,Holy Saturday,Observance
San-marino,SMR,12/24/13,Christmas Eve,Observance
San-marino,SMR,4/18/14,Good Friday,Observance
San-marino,SMR,4/19/14,Holy Saturday,Observance
San-marino,SMR,12/24/14,Christmas Eve,Observance
San-marino,SMR,4/3/15,Good Friday,Observance
San-marino,SMR,4/4/15,Holy Saturday,Observance
San-marino,SMR,12/24/15,Christmas Eve,Observance
San-marino,SMR,3/25/16,Good Friday,Observance
San-marino,SMR,3/26/16,Holy Saturday,Observance
San-marino,SMR,12/24/16,Christmas Eve,Observance
San-marino,SMR,4/14/17,Good Friday,Observance
San-marino,SMR,4/15/17,Holy Saturday,Observance
San-marino,SMR,12/24/17,Christmas Eve,Observance
San-marino,SMR,3/30/18,Good Friday,Observance
San-marino,SMR,3/31/18,Holy Saturday,Observance
San-marino,SMR,12/24/18,Christmas Eve,Observance
San-marino,SMR,4/19/19,Good Friday,Observance
San-marino,SMR,4/20/19,Holy Saturday,Observance
San-marino,SMR,12/24/19,Christmas Eve,Observance
San-marino,SMR,1/6/10,Epiphany,Public holiday
San-marino,SMR,2/5/10,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/10,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/10,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/4/10,Easter Sunday,Public holiday
San-marino,SMR,4/5/10,Easter Monday,Public holiday
San-marino,SMR,5/1/10,Labour Day/May Day,Public holiday
San-marino,SMR,6/3/10,Corpus Christi,Public holiday
San-marino,SMR,7/28/10,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/10,Assumption of Mary,Public holiday
San-marino,SMR,9/3/10,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/10,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/10,All Saints' Day,Public holiday
San-marino,SMR,11/2/10,All Saints' Day,Public holiday
San-marino,SMR,12/8/10,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/10,Christmas Day,Public holiday
San-marino,SMR,12/26/10,Boxing Day,Public holiday
San-marino,SMR,12/31/10,New Year's Eve,Public holiday
San-marino,SMR,1/6/11,Epiphany,Public holiday
San-marino,SMR,2/5/11,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/11,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/11,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/24/11,Easter Sunday,Public holiday
San-marino,SMR,4/25/11,Easter Monday,Public holiday
San-marino,SMR,5/1/11,Labour Day/May Day,Public holiday
San-marino,SMR,6/23/11,Corpus Christi,Public holiday
San-marino,SMR,7/28/11,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/11,Assumption of Mary,Public holiday
San-marino,SMR,9/3/11,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/11,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/11,All Saints' Day,Public holiday
San-marino,SMR,11/2/11,All Saints' Day,Public holiday
San-marino,SMR,12/8/11,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/11,Christmas Day,Public holiday
San-marino,SMR,12/26/11,Boxing Day,Public holiday
San-marino,SMR,12/31/11,New Year's Eve,Public holiday
San-marino,SMR,1/6/12,Epiphany,Public holiday
San-marino,SMR,2/5/12,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/12,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/12,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/8/12,Easter Sunday,Public holiday
San-marino,SMR,4/9/12,Easter Monday,Public holiday
San-marino,SMR,5/1/12,Labour Day/May Day,Public holiday
San-marino,SMR,6/7/12,Corpus Christi,Public holiday
San-marino,SMR,7/28/12,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/12,Assumption of Mary,Public holiday
San-marino,SMR,9/3/12,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/12,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/12,All Saints' Day,Public holiday
San-marino,SMR,11/2/12,All Saints' Day,Public holiday
San-marino,SMR,12/8/12,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/12,Christmas Day,Public holiday
San-marino,SMR,12/26/12,Boxing Day,Public holiday
San-marino,SMR,12/31/12,New Year's Eve,Public holiday
San-marino,SMR,1/6/13,Epiphany,Public holiday
San-marino,SMR,2/5/13,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/13,Anniversary of the Arengo,Public holiday
San-marino,SMR,3/31/13,Easter Sunday,Public holiday
San-marino,SMR,4/1/13,Easter Monday,Public holiday
San-marino,SMR,4/1/13,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,5/1/13,Labour Day/May Day,Public holiday
San-marino,SMR,5/30/13,Corpus Christi,Public holiday
San-marino,SMR,7/28/13,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/13,Assumption of Mary,Public holiday
San-marino,SMR,9/3/13,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/13,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/13,All Saints' Day,Public holiday
San-marino,SMR,11/2/13,All Saints' Day,Public holiday
San-marino,SMR,12/8/13,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/13,Christmas Day,Public holiday
San-marino,SMR,12/26/13,Boxing Day,Public holiday
San-marino,SMR,12/31/13,New Year's Eve,Public holiday
San-marino,SMR,1/6/14,Epiphany,Public holiday
San-marino,SMR,2/5/14,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/14,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/14,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/20/14,Easter Sunday,Public holiday
San-marino,SMR,4/21/14,Easter Monday,Public holiday
San-marino,SMR,5/1/14,Labour Day/May Day,Public holiday
San-marino,SMR,6/19/14,Corpus Christi,Public holiday
San-marino,SMR,7/28/14,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/14,Assumption of Mary,Public holiday
San-marino,SMR,9/3/14,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/14,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/14,All Saints' Day,Public holiday
San-marino,SMR,11/2/14,All Saints' Day,Public holiday
San-marino,SMR,12/8/14,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/14,Christmas Day,Public holiday
San-marino,SMR,12/26/14,Boxing Day,Public holiday
San-marino,SMR,12/31/14,New Year's Eve,Public holiday
San-marino,SMR,1/6/15,Epiphany,Public holiday
San-marino,SMR,2/5/15,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/15,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/15,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/5/15,Easter Sunday,Public holiday
San-marino,SMR,4/6/15,Easter Monday,Public holiday
San-marino,SMR,5/1/15,Labour Day/May Day,Public holiday
San-marino,SMR,6/4/15,Corpus Christi,Public holiday
San-marino,SMR,7/28/15,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/15,Assumption of Mary,Public holiday
San-marino,SMR,9/3/15,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/15,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/15,All Saints' Day,Public holiday
San-marino,SMR,11/2/15,All Saints' Day,Public holiday
San-marino,SMR,12/8/15,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/15,Christmas Day,Public holiday
San-marino,SMR,12/26/15,Boxing Day,Public holiday
San-marino,SMR,12/31/15,New Year's Eve,Public holiday
San-marino,SMR,1/6/16,Epiphany,Public holiday
San-marino,SMR,2/5/16,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/16,Anniversary of the Arengo,Public holiday
San-marino,SMR,3/27/16,Easter Sunday,Public holiday
San-marino,SMR,3/28/16,Easter Monday,Public holiday
San-marino,SMR,4/1/16,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,5/1/16,Labour Day/May Day,Public holiday
San-marino,SMR,5/26/16,Corpus Christi,Public holiday
San-marino,SMR,7/28/16,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/16,Assumption of Mary,Public holiday
San-marino,SMR,9/3/16,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/16,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/16,All Saints' Day,Public holiday
San-marino,SMR,11/2/16,All Saints' Day,Public holiday
San-marino,SMR,12/8/16,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/16,Christmas Day,Public holiday
San-marino,SMR,12/26/16,Boxing Day,Public holiday
San-marino,SMR,12/31/16,New Year's Eve,Public holiday
San-marino,SMR,1/6/17,Epiphany,Public holiday
San-marino,SMR,2/5/17,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/17,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/17,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/16/17,Easter Sunday,Public holiday
San-marino,SMR,4/17/17,Easter Monday,Public holiday
San-marino,SMR,5/1/17,Labour Day/May Day,Public holiday
San-marino,SMR,6/15/17,Corpus Christi,Public holiday
San-marino,SMR,7/28/17,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/17,Assumption of Mary,Public holiday
San-marino,SMR,9/3/17,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/17,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/17,All Saints' Day,Public holiday
San-marino,SMR,11/2/17,All Saints' Day,Public holiday
San-marino,SMR,12/8/17,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/17,Christmas Day,Public holiday
San-marino,SMR,12/26/17,Boxing Day,Public holiday
San-marino,SMR,12/31/17,New Year's Eve,Public holiday
San-marino,SMR,1/6/18,Epiphany,Public holiday
San-marino,SMR,2/5/18,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/18,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/18,Easter Sunday,Public holiday
San-marino,SMR,4/1/18,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/2/18,Easter Monday,Public holiday
San-marino,SMR,5/1/18,Labour Day/May Day,Public holiday
San-marino,SMR,5/31/18,Corpus Christi,Public holiday
San-marino,SMR,7/28/18,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/18,Assumption of Mary,Public holiday
San-marino,SMR,9/3/18,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/18,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/18,All Saints' Day,Public holiday
San-marino,SMR,11/2/18,All Saints' Day,Public holiday
San-marino,SMR,12/8/18,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/18,Christmas Day,Public holiday
San-marino,SMR,12/26/18,Boxing Day,Public holiday
San-marino,SMR,12/31/18,New Year's Eve,Public holiday
San-marino,SMR,1/6/19,Epiphany,Public holiday
San-marino,SMR,2/5/19,Feast of St Agatha,Public holiday
San-marino,SMR,3/25/19,Anniversary of the Arengo,Public holiday
San-marino,SMR,4/1/19,Investiture Ceremony of the Captains Regent 1,Public holiday
San-marino,SMR,4/21/19,Easter Sunday,Public holiday
San-marino,SMR,4/22/19,Easter Monday,Public holiday
San-marino,SMR,5/1/19,Labour Day/May Day,Public holiday
San-marino,SMR,6/20/19,Corpus Christi,Public holiday
San-marino,SMR,7/28/19,Anniversary of the Fall of the Fascist Government,Public holiday
San-marino,SMR,8/15/19,Assumption of Mary,Public holiday
San-marino,SMR,9/3/19,The Feast of St Marinus and Republic Day,Public holiday
San-marino,SMR,10/1/19,Investiture Ceremony of the Captains Regent 2,Public holiday
San-marino,SMR,11/1/19,All Saints' Day,Public holiday
San-marino,SMR,11/2/19,All Saints' Day,Public holiday
San-marino,SMR,12/8/19,Feast of the Immaculate Conception,Public holiday
San-marino,SMR,12/25/19,Christmas Day,Public holiday
San-marino,SMR,12/26/19,Boxing Day,Public holiday
San-marino,SMR,12/31/19,New Year's Eve,Public holiday
Somalia,SOM,5/18/10,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/10,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,7/1/10,Republic Day,Local holiday
Somalia,SOM,7/9/10,Isra and Mi'raj,Local holiday
Somalia,SOM,12/8/10,Muharram,Local holiday
Somalia,SOM,12/17/10,Ashura,Local holiday
Somalia,SOM,5/18/11,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/11,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,6/29/11,Isra and Mi'raj,Local holiday
Somalia,SOM,7/1/11,Republic Day,Local holiday
Somalia,SOM,11/27/11,Muharram,Local holiday
Somalia,SOM,12/6/11,Ashura,Local holiday
Somalia,SOM,5/18/12,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/12,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,6/17/12,Isra and Mi'raj,Local holiday
Somalia,SOM,7/1/12,Republic Day,Local holiday
Somalia,SOM,11/15/12,Muharram,Local holiday
Somalia,SOM,11/24/12,Ashura,Local holiday
Somalia,SOM,5/18/13,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/13,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,6/6/13,Isra and Mi'raj,Local holiday
Somalia,SOM,7/1/13,Republic Day,Local holiday
Somalia,SOM,11/5/13,Muharram,Local holiday
Somalia,SOM,11/14/13,Ashura,Local holiday
Somalia,SOM,5/18/14,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/14,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,5/27/14,Isra and Mi'raj,Local holiday
Somalia,SOM,7/1/14,Republic Day,Local holiday
Somalia,SOM,10/25/14,Muharram,Local holiday
Somalia,SOM,11/3/14,Ashura,Local holiday
Somalia,SOM,5/16/15,Isra and Mi'raj,Local holiday
Somalia,SOM,5/18/15,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/15,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,7/1/15,Republic Day,Local holiday
Somalia,SOM,10/15/15,Muharram,Local holiday
Somalia,SOM,10/24/15,Ashura,Local holiday
Somalia,SOM,5/5/16,Isra and Mi'raj,Local holiday
Somalia,SOM,5/18/16,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/16,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,7/1/16,Republic Day,Local holiday
Somalia,SOM,10/3/16,Muharram,Local holiday
Somalia,SOM,10/12/16,Ashura,Local holiday
Somalia,SOM,4/24/17,Isra and Mi'raj,Local holiday
Somalia,SOM,5/18/17,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/17,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,7/1/17,Republic Day,Local holiday
Somalia,SOM,9/22/17,Muharram,Local holiday
Somalia,SOM,10/1/17,Ashura,Local holiday
Somalia,SOM,4/13/18,Isra and Mi'raj,Local holiday
Somalia,SOM,5/18/18,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/18,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,7/1/18,Republic Day,Local holiday
Somalia,SOM,9/12/18,Muharram,Local holiday
Somalia,SOM,9/21/18,Ashura,Local holiday
Somalia,SOM,4/3/19,Isra and Mi'raj,Local holiday
Somalia,SOM,5/18/19,Restoration of Somaliland Sovereignty,Local holiday
Somalia,SOM,5/19/19,Restoration of Somaliland Sovereignty Holiday,Local holiday
Somalia,SOM,7/1/19,Republic Day,Local holiday
Somalia,SOM,9/1/19,Muharram,Local holiday
Somalia,SOM,9/10/19,Ashura,Local holiday
Somalia,SOM,6/26/10,Independence Day,Observance
Somalia,SOM,6/26/11,Independence Day,Observance
Somalia,SOM,6/26/12,Independence Day,Observance
Somalia,SOM,6/26/13,Independence Day,Observance
Somalia,SOM,6/26/14,Independence Day,Observance
Somalia,SOM,6/26/15,Independence Day,Observance
Somalia,SOM,6/26/16,Independence Day,Observance
Somalia,SOM,6/26/17,Independence Day,Observance
Somalia,SOM,6/26/18,Independence Day,Observance
Somalia,SOM,6/26/19,Independence Day,Observance
Somalia,SOM,2/26/10,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/10,May Day,Public holiday
Somalia,SOM,9/10/10,Eid al-Fitr,Public holiday
Somalia,SOM,11/17/10,Eid al-Adha,Public holiday
Somalia,SOM,2/16/11,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/11,May Day,Public holiday
Somalia,SOM,8/31/11,Eid al-Fitr,Public holiday
Somalia,SOM,11/7/11,Eid al-Adha,Public holiday
Somalia,SOM,2/5/12,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/12,May Day,Public holiday
Somalia,SOM,8/19/12,Eid al-Fitr,Public holiday
Somalia,SOM,10/26/12,Eid al-Adha,Public holiday
Somalia,SOM,1/24/13,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/13,May Day,Public holiday
Somalia,SOM,8/8/13,Eid al-Fitr,Public holiday
Somalia,SOM,10/15/13,Eid al-Adha,Public holiday
Somalia,SOM,1/14/14,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/14,May Day,Public holiday
Somalia,SOM,7/29/14,Eid al-Fitr,Public holiday
Somalia,SOM,10/5/14,Eid al-Adha,Public holiday
Somalia,SOM,1/3/15,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/15,May Day,Public holiday
Somalia,SOM,7/18/15,Eid al-Fitr,Public holiday
Somalia,SOM,9/24/15,Eid al-Adha,Public holiday
Somalia,SOM,12/24/15,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/16,May Day,Public holiday
Somalia,SOM,7/7/16,Eid al-Fitr,Public holiday
Somalia,SOM,9/13/16,Eid al-Adha,Public holiday
Somalia,SOM,12/12/16,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/17,May Day,Public holiday
Somalia,SOM,6/26/17,Eid al-Fitr,Public holiday
Somalia,SOM,9/2/17,Eid al-Adha,Public holiday
Somalia,SOM,12/1/17,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/18,May Day,Public holiday
Somalia,SOM,6/15/18,Eid al-Fitr,Public holiday
Somalia,SOM,8/22/18,Eid al-Adha,Public holiday
Somalia,SOM,11/21/18,The Prophet's Birthday,Public holiday
Somalia,SOM,5/1/19,May Day,Public holiday
Somalia,SOM,6/4/19,Eid al-Fitr,Public holiday
Somalia,SOM,8/11/19,Eid al-Adha,Public holiday
Somalia,SOM,11/10/19,The Prophet's Birthday,Public holiday
Saint-pierre-and-miquelon,SPM,12/31/10,New Year's Eve,Observance
Saint-pierre-and-miquelon,SPM,12/31/11,New Year's Eve,Observance
Saint-pierre-and-miquelon,SPM,12/31/12,New Year's Eve,Observance
Saint-pierre-and-miquelon,SPM,12/31/13,New Year's Eve,Observance
Saint-pierre-and-miquelon,SPM,12/31/14,New Year's Eve,Observance
